,concept:name,time:timestamp
30692,Add penalty,2009-07-12 07:56:33.386229+00:00
30692,Send for Credit Collection,2012-04-03 13:42:09.386229+00:00
30699,Insert Fine Notification,2008-07-31 14:36:19.959005+00:00
30699,Add penalty,2009-08-26 04:43:03.120891+00:00
30699,Send for Credit Collection,2012-05-18 10:28:39.120891+00:00
30701,Insert Fine Notification,2008-08-02 17:11:15.825537+00:00
30701,Add penalty,2009-09-03 20:36:28.964836+00:00
30701,Send for Credit Collection,2012-05-27 02:22:04.964836+00:00
30712,Insert Fine Notification,2008-06-08 06:47:37.732057+00:00
30712,Add penalty,2009-10-06 04:14:00.224787+00:00
30712,Send for Credit Collection,2012-06-28 09:59:36.224787+00:00
30743,Insert Fine Notification,2008-08-01 01:30:05.095868+00:00
30743,Add penalty,2009-09-16 15:55:48.118933+00:00
30743,Send for Credit Collection,2012-06-08 21:41:24.118933+00:00
30760,Insert Fine Notification,2008-07-30 19:09:46.748367+00:00
30760,Add penalty,2010-01-25 03:28:30.930636+00:00
30760,Send for Credit Collection,2012-10-17 09:14:06.930636+00:00
30772,Insert Fine Notification,2008-07-31 16:25:53.126894+00:00
30772,Add penalty,2009-07-07 23:52:59.965269+00:00
30772,Send for Credit Collection,2012-03-30 05:38:35.965269+00:00
30774,Insert Fine Notification,2008-09-07 03:17:07.565672+00:00
30774,Add penalty,2009-10-16 03:41:24.080089+00:00
30774,Send for Credit Collection,2012-07-08 09:27:00.080089+00:00
30776,Insert Fine Notification,2007-02-07 00:03:23.768015+00:00
30776,Add penalty,2008-03-18 11:59:09.216161+00:00
30776,Send for Credit Collection,2010-12-09 17:44:45.216161+00:00
30778,Insert Fine Notification,2008-09-04 04:35:49.022485+00:00
30778,Add penalty,2009-12-09 09:29:08.971140+00:00
30778,Send for Credit Collection,2012-08-31 15:14:44.971140+00:00
30786,Insert Fine Notification,2008-09-06 10:10:28.853764+00:00
30786,Add penalty,2009-11-01 21:56:54.639137+00:00
30786,Send for Credit Collection,2012-07-25 03:42:30.639137+00:00
30797,Insert Fine Notification,2008-08-01 12:47:11.543519+00:00
30797,Add penalty,2010-02-09 22:12:44.894471+00:00
30797,Send for Credit Collection,2012-11-02 03:58:20.894471+00:00
30806,Insert Fine Notification,2008-09-09 08:07:41.964372+00:00
30806,Add penalty,2009-08-23 07:49:34.667382+00:00
30806,Send for Credit Collection,2012-05-15 13:35:10.667382+00:00
30871,Insert Fine Notification,2008-04-28 03:40:08.465723+00:00
30871,Add penalty,2009-09-26 04:16:30.905128+00:00
30871,Send for Credit Collection,2012-06-18 10:02:06.905128+00:00
30873,Insert Fine Notification,2008-04-26 16:25:55.081128+00:00
30873,Add penalty,2009-10-27 15:16:03.221945+00:00
30873,Send for Credit Collection,2012-07-19 21:01:39.221945+00:00
30885,Insert Fine Notification,2008-04-27 22:20:39.425465+00:00
30885,Add penalty,2009-11-27 18:22:45.536872+00:00
30885,Send for Credit Collection,2012-08-20 00:08:21.536872+00:00
30924,Insert Fine Notification,2008-04-28 13:01:10.167249+00:00
30924,Add penalty,2009-08-15 14:32:14.325275+00:00
30924,Send for Credit Collection,2012-05-07 20:17:50.325275+00:00
30935,Insert Fine Notification,2008-08-02 23:56:42.514286+00:00
30935,Add penalty,2009-11-03 08:47:51.369354+00:00
30935,Send for Credit Collection,2012-07-26 14:33:27.369354+00:00
30946,Insert Fine Notification,2008-06-14 23:36:41.992340+00:00
30946,Add penalty,2009-10-18 23:23:36.964910+00:00
30946,Send for Credit Collection,2012-07-11 05:09:12.964910+00:00
30948,Insert Fine Notification,2007-05-31 04:39:26.300689+00:00
30948,Add penalty,2008-11-03 10:50:17.397610+00:00
30948,Send for Credit Collection,2011-07-27 16:35:53.397610+00:00
30961,Insert Fine Notification,2008-08-01 00:09:30.280280+00:00
30961,Add penalty,2010-01-24 23:58:27.782998+00:00
30961,Send for Credit Collection,2012-10-17 05:44:03.782998+00:00
30988,Insert Fine Notification,2008-07-30 01:57:52.153417+00:00
30988,Add penalty,2009-11-17 01:05:31.652787+00:00
30988,Send for Credit Collection,2012-08-09 06:51:07.652787+00:00
30992,Insert Fine Notification,2008-06-16 00:00:00+00:00
30992,Add penalty,2009-03-05 01:30:51.243553+00:00
30992,Send for Credit Collection,2011-11-26 07:16:27.243553+00:00
30999,Insert Fine Notification,2008-06-16 00:00:00+00:00
30999,Add penalty,2009-08-19 22:13:12.014264+00:00
30999,Send for Credit Collection,2012-05-12 03:58:48.014264+00:00
31024,Insert Fine Notification,2008-04-07 05:18:45.410124+00:00
31024,Add penalty,2009-10-22 02:41:59.592261+00:00
31024,Send for Credit Collection,2012-07-14 08:27:35.592261+00:00
31067,Insert Fine Notification,2008-04-09 00:00:00+00:00
31067,Add penalty,2009-09-17 16:18:08.904231+00:00
31067,Send for Credit Collection,2012-06-09 22:03:44.904231+00:00
31071,Insert Fine Notification,2008-04-03 03:57:57.071343+00:00
31071,Add penalty,2009-04-08 00:45:20.159786+00:00
31071,Send for Credit Collection,2011-12-30 06:30:56.159786+00:00
31073,Insert Fine Notification,2008-04-06 13:12:39.890334+00:00
31073,Add penalty,2009-06-09 04:52:35.552803+00:00
31073,Send for Credit Collection,2012-03-01 10:38:11.552803+00:00
31087,Insert Fine Notification,2008-04-07 05:41:29.501375+00:00
31087,Add penalty,2009-04-18 08:57:13.830044+00:00
31087,Send for Credit Collection,2012-01-09 14:42:49.830044+00:00
31111,Insert Fine Notification,2008-04-26 22:02:22.057822+00:00
31111,Add penalty,2009-08-04 07:40:37.661728+00:00
31111,Send for Credit Collection,2012-04-26 13:26:13.661728+00:00
31115,Insert Fine Notification,2008-04-27 21:42:12.632549+00:00
31115,Add penalty,2009-08-03 18:57:36.166595+00:00
31115,Send for Credit Collection,2012-04-26 00:43:12.166595+00:00
31119,Insert Fine Notification,2008-04-08 08:50:51.586847+00:00
31119,Add penalty,2009-04-27 16:00:47.020027+00:00
31119,Send for Credit Collection,2012-01-18 21:46:23.020027+00:00
31126,Insert Fine Notification,2008-04-29 08:50:51.586847+00:00
31126,Add penalty,2009-05-18 16:00:47.020027+00:00
31126,Send for Credit Collection,2012-02-08 21:46:23.020027+00:00
31160,Insert Fine Notification,2008-04-25 09:09:15.849835+00:00
31160,Add penalty,2009-07-26 19:21:56.204918+00:00
31160,Send for Credit Collection,2012-04-18 01:07:32.204918+00:00
31181,Insert Fine Notification,2008-04-29 06:55:59.761938+00:00
31181,Add penalty,2009-05-22 13:10:13.183993+00:00
31181,Send for Credit Collection,2012-02-12 18:55:49.183993+00:00
31193,Insert Fine Notification,2008-04-26 12:23:49.475618+00:00
31193,Add penalty,2009-05-14 00:03:18.861631+00:00
31193,Send for Credit Collection,2012-02-04 05:48:54.861631+00:00
31195,Insert Fine Notification,2007-02-11 03:59:18.280355+00:00
31195,Add penalty,2008-05-24 06:27:20.901155+00:00
31195,Send for Credit Collection,2011-02-14 12:12:56.901155+00:00
31207,Insert Fine Notification,2008-04-09 00:00:00+00:00
31207,Add penalty,2009-07-16 02:58:34.340188+00:00
31207,Send for Credit Collection,2012-04-07 08:44:10.340188+00:00
31242,Insert Fine Notification,2007-02-11 14:52:53.272808+00:00
31242,Add penalty,2008-01-05 04:31:55.550036+00:00
31242,Send for Credit Collection,2010-09-27 10:17:31.550036+00:00
31251,Insert Fine Notification,2008-04-07 04:20:32.974797+00:00
31251,Add penalty,2009-04-29 09:59:52.371908+00:00
31251,Send for Credit Collection,2012-01-20 15:45:28.371908+00:00
31283,Insert Fine Notification,2008-04-03 14:45:36.980994+00:00
31283,Add penalty,2009-06-14 09:13:18.854266+00:00
31283,Send for Credit Collection,2012-03-06 14:58:54.854266+00:00
31297,Insert Fine Notification,2008-08-01 02:47:57.514476+00:00
31297,Add penalty,2009-10-05 21:57:45.900564+00:00
31297,Send for Credit Collection,2012-06-28 03:43:21.900564+00:00
31315,Insert Fine Notification,2008-07-31 05:18:16.997987+00:00
31315,Add penalty,2009-11-20 16:31:55.770414+00:00
31315,Send for Credit Collection,2012-08-12 22:17:31.770414+00:00
31317,Insert Fine Notification,2007-02-12 22:03:57.972789+00:00
31317,Add penalty,2008-06-26 08:35:51.765138+00:00
31317,Send for Credit Collection,2011-03-19 14:21:27.765138+00:00
31325,Insert Fine Notification,2008-07-29 00:05:55.046502+00:00
31325,Add penalty,2009-12-19 17:41:24.524238+00:00
31325,Send for Credit Collection,2012-09-10 23:27:00.524238+00:00
31327,Insert Fine Notification,2008-09-23 15:05:49.756454+00:00
31327,Add penalty,2009-11-17 12:29:27.619899+00:00
31327,Send for Credit Collection,2012-08-09 18:15:03.619899+00:00
31329,Insert Fine Notification,2008-08-02 12:17:37.951018+00:00
31329,Add penalty,2009-09-13 06:38:52.013504+00:00
31329,Send for Credit Collection,2012-06-05 12:24:28.013504+00:00
31341,Insert Fine Notification,2007-02-11 16:58:59.790713+00:00
31341,Add penalty,2008-07-14 06:13:36.015044+00:00
31341,Send for Credit Collection,2011-04-06 11:59:12.015044+00:00
31345,Insert Fine Notification,2008-08-02 14:36:58.432840+00:00
31345,Add penalty,2009-10-09 23:52:21.428804+00:00
31345,Send for Credit Collection,2012-07-02 05:37:57.428804+00:00
31370,Insert Fine Notification,2008-08-01 14:36:19.959005+00:00
31370,Add penalty,2009-08-27 04:43:03.120891+00:00
31370,Send for Credit Collection,2012-05-19 10:28:39.120891+00:00
31384,Insert Fine Notification,2008-07-28 07:27:47.658723+00:00
31384,Add penalty,2009-09-30 18:37:22.291684+00:00
31384,Send for Credit Collection,2012-06-23 00:22:58.291684+00:00
31455,Insert Fine Notification,2007-02-07 05:34:47.917572+00:00
31455,Add penalty,2008-09-03 21:18:08.759485+00:00
31455,Send for Credit Collection,2011-05-28 03:03:44.759485+00:00
31457,Insert Fine Notification,2008-09-07 17:15:15.861587+00:00
31457,Add penalty,2009-08-10 18:50:32.657724+00:00
31457,Send for Credit Collection,2012-05-03 00:36:08.657724+00:00
31468,Insert Fine Notification,2008-09-26 23:11:34.570468+00:00
31468,Add penalty,2009-12-16 06:48:56.299635+00:00
31468,Send for Credit Collection,2012-09-07 12:34:32.299635+00:00
31631,Insert Fine Notification,2008-08-03 17:57:05.313991+00:00
31631,Add penalty,2010-06-03 05:22:51.907386+00:00
31631,Send for Credit Collection,2013-02-23 11:08:27.907386+00:00
31637,Insert Fine Notification,2008-08-04 00:00:00+00:00
31637,Add penalty,2009-04-23 01:30:51.243553+00:00
31637,Send for Credit Collection,2012-01-14 07:16:27.243553+00:00
31641,Insert Fine Notification,2008-08-04 00:00:00+00:00
31641,Add penalty,2009-10-07 22:13:12.014264+00:00
31641,Send for Credit Collection,2012-06-30 03:58:48.014264+00:00
31655,Insert Fine Notification,2008-07-30 12:24:23.409453+00:00
31655,Add penalty,2010-02-28 11:47:10.568921+00:00
31655,Send for Credit Collection,2012-11-20 17:32:46.568921+00:00
31657,Insert Fine Notification,2008-08-04 00:00:00+00:00
31657,Add penalty,2009-11-02 13:45:50.894751+00:00
31657,Send for Credit Collection,2012-07-25 19:31:26.894751+00:00
31674,Insert Fine Notification,2008-09-12 00:00:00+00:00
31674,Add penalty,2009-08-20 00:13:30.000463+00:00
31674,Send for Credit Collection,2012-05-12 05:59:06.000463+00:00
31683,Insert Fine Notification,2008-07-30 15:27:15.288069+00:00
31683,Add penalty,2009-12-28 02:19:16.747965+00:00
31683,Send for Credit Collection,2012-09-19 08:04:52.747965+00:00
31720,Insert Fine Notification,2008-04-06 21:26:55.629704+00:00
31720,Add penalty,2009-08-22 18:19:08.139115+00:00
31720,Send for Credit Collection,2012-05-15 00:04:44.139115+00:00
31732,Insert Fine Notification,2007-02-12 12:25:38.306290+00:00
31732,Add penalty,2008-05-13 22:06:01.652385+00:00
31732,Send for Credit Collection,2011-02-04 03:51:37.652385+00:00
31736,Insert Fine Notification,2008-04-07 03:53:20.636641+00:00
31736,Add penalty,2009-09-18 20:26:10.773117+00:00
31736,Send for Credit Collection,2012-06-11 02:11:46.773117+00:00
31743,Insert Fine Notification,2008-04-06 18:45:19.467583+00:00
31743,Add penalty,2009-09-08 16:16:54.667150+00:00
31743,Send for Credit Collection,2012-05-31 22:02:30.667150+00:00
31750,Insert Fine Notification,2008-03-31 16:15:49.376714+00:00
31750,Add penalty,2010-03-08 14:37:36.391444+00:00
31750,Send for Credit Collection,2012-11-28 20:23:12.391444+00:00
31759,Insert Fine Notification,2008-04-03 11:22:04.774824+00:00
31759,Add penalty,2010-05-21 02:10:03.291604+00:00
31759,Send for Credit Collection,2013-02-10 07:55:39.291604+00:00
31776,Insert Fine Notification,2008-04-06 03:53:36.895519+00:00
31776,Add penalty,2009-10-08 04:15:20.489406+00:00
31776,Send for Credit Collection,2012-06-30 10:00:56.489406+00:00
31799,Insert Fine Notification,2008-04-28 11:24:50.325657+00:00
31799,Add penalty,2009-05-15 17:50:59.837701+00:00
31799,Send for Credit Collection,2012-02-05 23:36:35.837701+00:00
31801,Insert Fine Notification,2008-04-29 02:14:20.516226+00:00
31801,Add penalty,2009-02-16 04:18:51.071302+00:00
31801,Send for Credit Collection,2011-11-09 10:04:27.071302+00:00
31803,Insert Fine Notification,2008-04-27 20:12:26.941082+00:00
31803,Add penalty,2009-06-22 20:36:43.877307+00:00
31803,Send for Credit Collection,2012-03-15 02:22:19.877307+00:00
31813,Insert Fine Notification,2008-04-24 21:44:03.880850+00:00
31813,Add penalty,2009-09-03 07:19:04.289642+00:00
31813,Send for Credit Collection,2012-05-26 13:04:40.289642+00:00
31820,Insert Fine Notification,2007-02-08 08:37:15.066496+00:00
31820,Add penalty,2008-07-18 20:45:54.029029+00:00
31820,Send for Credit Collection,2011-04-11 02:31:30.029029+00:00
31829,Insert Fine Notification,2008-04-26 22:30:33.298969+00:00
31829,Add penalty,2009-05-15 16:20:11.710971+00:00
31829,Send for Credit Collection,2012-02-05 22:05:47.710971+00:00
31847,Insert Fine Notification,2008-04-25 19:08:20.121571+00:00
31847,Add penalty,2009-02-26 16:27:47.865726+00:00
31847,Send for Credit Collection,2011-11-19 22:13:23.865726+00:00
31855,Insert Fine Notification,2008-04-28 00:44:39.235433+00:00
31855,Add penalty,2009-07-11 23:20:02.083479+00:00
31855,Send for Credit Collection,2012-04-03 05:05:38.083479+00:00
31882,Insert Fine Notification,2007-02-25 14:52:53.272808+00:00
31882,Add penalty,2008-01-19 04:31:55.550036+00:00
31882,Send for Credit Collection,2010-10-11 10:17:31.550036+00:00
31888,Insert Fine Notification,2007-02-25 03:59:18.280355+00:00
31888,Add penalty,2008-06-07 06:27:20.901155+00:00
31888,Send for Credit Collection,2011-02-28 12:12:56.901155+00:00
31892,Insert Fine Notification,2008-04-23 13:05:18.239329+00:00
31892,Add penalty,2009-11-20 04:54:30.274711+00:00
31892,Send for Credit Collection,2012-08-12 10:40:06.274711+00:00
31906,Insert Fine Notification,2008-04-20 02:51:51.868449+00:00
31906,Add penalty,2009-06-14 20:10:38.687534+00:00
31906,Send for Credit Collection,2012-03-07 01:56:14.687534+00:00
31910,Insert Fine Notification,2008-04-29 13:46:55.229134+00:00
31910,Add penalty,2009-11-18 15:20:31.758750+00:00
31910,Send for Credit Collection,2012-08-10 21:06:07.758750+00:00
31928,Insert Fine Notification,2008-03-31 19:10:40.700144+00:00
31928,Add penalty,2009-04-09 01:07:18.188227+00:00
31928,Send for Credit Collection,2011-12-31 06:52:54.188227+00:00
32041,Insert Fine Notification,2008-09-09 16:48:45.709114+00:00
32041,Add penalty,2010-01-08 10:22:53.588259+00:00
32041,Send for Credit Collection,2012-09-30 16:08:29.588259+00:00
32064,Insert Fine Notification,2008-09-09 16:48:45.709114+00:00
32064,Add penalty,2010-01-08 10:22:53.588259+00:00
32064,Send for Credit Collection,2012-09-30 16:08:29.588259+00:00
32097,Insert Fine Notification,2007-02-25 03:59:18.280355+00:00
32097,Add penalty,2008-06-07 06:27:20.901155+00:00
32097,Send for Credit Collection,2011-02-28 12:12:56.901155+00:00
32101,Insert Fine Notification,2008-09-22 19:28:42.549230+00:00
32101,Add penalty,2009-10-23 10:05:05.368264+00:00
32101,Send for Credit Collection,2012-07-15 15:50:41.368264+00:00
32152,Add penalty,2012-01-09 00:24:34.135658+00:00
32152,Send for Credit Collection,2013-06-02 11:09:41.335658+00:00
32156,Insert Fine Notification,2008-09-22 08:57:01.407626+00:00
32156,Add penalty,2009-10-02 22:35:39.448560+00:00
32156,Send for Credit Collection,2012-06-25 04:21:15.448560+00:00
32162,Insert Fine Notification,2008-09-23 08:06:31.873070+00:00
32162,Add penalty,2009-12-04 18:07:14.239726+00:00
32162,Send for Credit Collection,2012-08-26 23:52:50.239726+00:00
32200,Insert Fine Notification,2008-06-12 08:44:27.884226+00:00
32200,Add penalty,2009-12-01 15:10:41.906764+00:00
32200,Send for Credit Collection,2012-08-23 20:56:17.906764+00:00
32216,Insert Fine Notification,2008-06-10 07:32:04.891098+00:00
32216,Add penalty,2009-07-04 09:43:42.883911+00:00
32216,Send for Credit Collection,2012-03-26 15:29:18.883911+00:00
32245,Insert Fine Notification,2008-06-10 07:32:04.891098+00:00
32245,Add penalty,2009-07-04 09:43:42.883911+00:00
32245,Send for Credit Collection,2012-03-26 15:29:18.883911+00:00
32247,Insert Fine Notification,2008-06-13 16:11:20.733253+00:00
32247,Add penalty,2010-01-31 03:02:08.734986+00:00
32247,Send for Credit Collection,2012-10-23 08:47:44.734986+00:00
32258,Insert Fine Notification,2008-08-03 00:00:00+00:00
32258,Add penalty,2009-05-20 22:19:52.865654+00:00
32258,Send for Credit Collection,2012-02-11 04:05:28.865654+00:00
32289,Insert Fine Notification,2008-09-03 23:55:40.636594+00:00
32289,Add penalty,2010-03-02 18:54:02.755091+00:00
32289,Send for Credit Collection,2012-11-23 00:39:38.755091+00:00
32305,Insert Fine Notification,2008-09-08 01:57:52.153417+00:00
32305,Add penalty,2009-12-27 01:05:31.652787+00:00
32305,Send for Credit Collection,2012-09-18 06:51:07.652787+00:00
32324,Insert Fine Notification,2008-09-12 00:00:00+00:00
32324,Add penalty,2009-12-14 18:14:13.648507+00:00
32324,Send for Credit Collection,2012-09-05 23:59:49.648507+00:00
32330,Insert Fine Notification,2007-02-12 00:00:00+00:00
32330,Add penalty,2008-03-06 13:47:26.864557+00:00
32330,Send for Credit Collection,2010-11-27 19:33:02.864557+00:00
32334,Insert Fine Notification,2008-09-08 16:31:54.681342+00:00
32334,Add penalty,2009-11-29 19:17:22.088259+00:00
32334,Send for Credit Collection,2012-08-22 01:02:58.088259+00:00
32344,Insert Fine Notification,2008-08-04 00:00:00+00:00
32344,Add penalty,2009-10-20 20:14:24.696873+00:00
32344,Send for Credit Collection,2012-07-13 02:00:00.696873+00:00
32346,Insert Fine Notification,2008-09-09 01:53:38.269091+00:00
32346,Add penalty,2009-12-06 13:57:45.843901+00:00
32346,Send for Credit Collection,2012-08-28 19:43:21.843901+00:00
32350,Insert Fine Notification,2008-09-12 00:00:00+00:00
32350,Add penalty,2009-07-20 06:07:03.709095+00:00
32350,Send for Credit Collection,2012-04-11 11:52:39.709095+00:00
32372,Insert Fine Notification,2008-08-04 00:00:00+00:00
32372,Add penalty,2009-04-23 01:30:51.243553+00:00
32372,Send for Credit Collection,2012-01-14 07:16:27.243553+00:00
